title,address,price,link1
Ursus Classic | mieszkanie 3-pok. |C1_58,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-58-ID4ltwL
4 pokoje naprzeciw parku na Powiślu,"ul. Czerniakowska, Solec, Śródmieście, Warszawa, mazowieckie",2 980 000 zł,/pl/oferta/4-pokoje-naprzeciw-parku-na-powislu-ID4l8Y8
Przestronne mieszkanie blisko Placu Zbawiciela,"al. Aleja Armii Ludowej, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",1 059 000 zł,/pl/oferta/przestronne-mieszkanie-blisko-placu-zbawiciela-ID4l8T6
Komfortowy apartament na Ochocie,"ul. Drawska, Szczęśliwice, Ochota, Warszawa, mazowieckie",2 850 000 zł,/pl/oferta/komfortowy-apartament-na-ochocie-ID4lG8p
Idealne mieszkanie 60 m2 na flipa,"Grochów, Praga-Południe, Warszawa, mazowieckie",825 000 zł,/pl/oferta/idealne-mieszkanie-60-m2-na-flipa-ID4lFGM
Mieszkanie bezczynszowe,"Międzylesie, Wawer, Warszawa, mazowieckie",630 000 zł,/pl/oferta/mieszkanie-bezczynszowe-ID4laui
3-pokojowe mieszkanie 60m2 + balkon,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4lhxE
3-pokojowe mieszkanie 61m2 + balkon,"ul. Posag 7 Panien, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-ID4lhwL
3-pokojowe mieszkanie 60m2 + balkon,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4lhxp
"0% prowizji, 2 Pok, piękne, duże, Ken, Warto !","al. Aleja Komisji Edukacji Narodowej, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie","885 459,24 zł",/pl/oferta/0-prowizji-2-pok-piekne-duze-ken-warto-ID4lsaV
3-pokojowe mieszkanie 62m2 + balkon Bez Prowizji,"ul. Podskarbińska, Grochów, Praga-Południe, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-62m2-balkon-bez-prowizji-ID4idcc
4-pokojowe mieszkanie 68m2 + balkon,"ul. Talarowa, Tarchomin, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-68m2-balkon-ID4k6ri
3-pokojowe mieszkanie 58m2 + balkon,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-58m2-balkon-ID4lzAp
2-pokojowe mieszkanie 40m2 + balkon Bez Prowizji,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bez-prowizji-ID4lzzR
3-pokojowe mieszkanie 59m2 + loggia Bezpośrednio,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-bezposrednio-ID4lzA1
Ursus Classic | mieszkanie 3-pok. |C1_137,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-137-ID4ltxo
Ursus Classic | mieszkanie 2-pok. |C1_79,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c1-79-ID4ltxp
Ursus Classic | mieszkanie 2-pok. |C1_110,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c1-110-ID4ltvS
4-pokojowe mieszkanie 94m2 + balkon Bezpośrednio,"ul. Oszmiańska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-94m2-balkon-bezposrednio-ID4ly83
3-pokojowe mieszkanie 56m2 + balkon Bezpośrednio,"ul. Oszmiańska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-bezposrednio-ID4ly8W
2-pokojowe mieszkanie 38m2 + balkon,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",475 168 zł,/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-ID4ltMP
3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",612 391 zł,/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4ltNn
2-pokojowe mieszkanie 38m2 + balkon,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",479 000 zł,/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-ID4ltNk
3-pokojowe mieszkanie 68m2 + loggia Bezpośrednio,"ul. Kazimierza Gierdziejewskiego, Szamoty, Ursus, Warszawa, mazowieckie",809 396 zł,/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-bezposrednio-ID4ltSS
"Piękne duże 88,5m2, nowe. Mokotów. 0% prow. Warto!","ul. Białego Dębu, Stegny, Mokotów, Warszawa, mazowieckie",1 713 249 zł,/pl/oferta/piekne-duze-88-5m2-nowe-mokotow-0-prow-warto-ID4lvdo
"Mieszkanie, 31,53 m², Warszawa","ul. Kobielska, Grochów, Praga-Południe, Warszawa, mazowieckie",590 000 zł,/pl/oferta/mieszkanie-31-53-m-warszawa-ID4lwF8
4-pokojowe mieszkanie 78m2 + 2 balkony,"ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-78m2-2-balkony-ID4lpAv
4-pokojowe mieszkanie 67m2 + 2 balkony,"ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-67m2-2-balkony-ID4lpAM
2-pokojowe mieszkanie 38m2 + ogródek,"ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-38m2-ogrodek-ID4lpBs
Mieszkanie w kamienicy z cegły na Muranowie,"ul. Nowolipki, Muranów, Śródmieście, Warszawa, mazowieckie",880 000 zł,/pl/oferta/mieszkanie-w-kamienicy-z-cegly-na-muranowie-ID4i5Ge
2 Pokoje Tuż Przy Stacji Metra Natolin !!!,"Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",749 000 zł,/pl/oferta/2-pokoje-tuz-przy-stacji-metra-natolin-ID4lkWA
3-pokojowe mieszkanie 61m2 + balkon Bez Prowizji,"ul. Bodzanty, Odolany, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-bez-prowizji-ID4lgdf
3-pokojowe mieszkanie 63m2 + balkon,"ul. Bodzanty, Odolany, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-63m2-balkon-ID4lgdc
Ursus Classic | mieszkanie 5-pok. |C1_149,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-5-pok-c1-149-ID4ltuC
Ursus Classic | mieszkanie 2-pok. |C1_34,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c1-34-ID4ltuJ
"Złota 44, unikatowy apartament z pięknym widokiem.","Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",9 300 000 zł,/pl/oferta/zlota-44-unikatowy-apartament-z-pieknym-widokiem-ID4jcqG
Płatność 10 na 90% Ceny od 238 tys. Metro Stokłosy,"ul. rtm. Witolda Pileckiego, Ursynów Północny, Ursynów, Warszawa, mazowieckie",337 000 zł,/pl/oferta/platnosc-10-na-90-ceny-od-238-tys-metro-stoklosy-ID4l8uy
2-pokojowe mieszkanie 51m2 + ogródek Bezpośrednio,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-51m2-ogrodek-bezposrednio-ID4lFql
Nowa inwestycja Tarchomin - duży wybór Mieszkań,"ul. Talarowa, Nowodwory, Białołęka, Warszawa, mazowieckie",424 600 zł,/pl/oferta/nowa-inwestycja-tarchomin-duzy-wybor-mieszkan-ID4lEW8
Nowa inwestycja Tarchomin - duży wybór Mieszkań,"ul. Talarowa, Nowodwory, Białołęka, Warszawa, mazowieckie",763 000 zł,/pl/oferta/nowa-inwestycja-tarchomin-duzy-wybor-mieszkan-ID4lEW7
3-pokojowe mieszkanie 60m2 + balkon,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4lhxm
3-pokojowe mieszkanie 74m2 + balkon Bez Prowizji,"ul. Tawułkowa, Miedzeszyn, Wawer, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-74m2-balkon-bez-prowizji-ID4kvTr
Klimatyczny apartament na Powiślu,"ul. Solec, Solec, Śródmieście, Warszawa, mazowieckie",1 699 000 zł,/pl/oferta/klimatyczny-apartament-na-powislu-ID4ll7U
3-pokojowe mieszkanie 59m2 + loggia,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-ID4lzzX
Cesja mieszkanie 2 pokojowego z oddzielną kuchnią,"Międzylesie, Wawer, Warszawa, mazowieckie",683 892 zł,/pl/oferta/cesja-mieszkanie-2-pokojowego-z-oddzielna-kuchnia-ID4lA9T
Ursus Classic | mieszkanie 3-pok. |C1_226,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-226-ID4ltv0
Ursus Classic | mieszkanie 2-pok. |C1_20,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c1-20-ID4ltxw
Ursus Classic | mieszkanie 1-pok. |C1_214,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-1-pok-c1-214-ID4ltv5
Ursus Classic | mieszkanie 3-pok. |C1_173,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-173-ID4ltx0
Ursus Classic | mieszkanie 2-pok. |C1_154,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c1-154-ID4ltuE
3-pokojowe mieszkanie 58m2 + loggia,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-ID4lzAt
3-pokojowe mieszkanie 58m2 + balkon Bezpośrednio,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-58m2-balkon-bezposrednio-ID4lzAm
4-pokojowe mieszkanie 84m2 + balkon Bez Prowizji,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-84m2-balkon-bez-prowizji-ID4lzzY
2-pokojowe mieszkanie 38m2 + balkon,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",479 000 zł,/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-ID4ltNL
3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",622 630 zł,/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4ltMy
2-pokojowe mieszkanie 38m2 + balkon Bezpośrednio,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",477 084 zł,/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-bezposrednio-ID4ltMY
2-pokojowe mieszkanie 38m2 + balkon,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",473 252 zł,/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-ID4ltMD
3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",617 933 zł,/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4ltN5
2-pokojowe mieszkanie 38m2 + ogródek Bez Prowizji,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",490 496 zł,/pl/oferta/2-pokojowe-mieszkanie-38m2-ogrodek-bez-prowizji-ID4ltLX
Ursus Classic | mieszkanie 3-pok. |C1_188,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-188-ID4g1vP
Wyjątkowa Oferta - Śródmieście Południowe,"ul. Tadeusza Boya-Żeleńskiego, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",2 350 000 zł,/pl/oferta/wyjatkowa-oferta-srodmiescie-poludniowe-ID4lwlL
4-pokojowe mieszkanie 61m2 + 2 balkony,"ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-61m2-2-balkony-ID4lpAt
3-pokojowe mieszkanie 61m2 + 2 balkony,"ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-61m2-2-balkony-ID4lpAr
3-pokojowe mieszkanie 61m2 + 2 balkony,"ul. Pawła Włodkowica, Brzeziny, Białołęka, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-61m2-2-balkony-ID4lpCb
Mieszkanie - Warszawa Ursynów,"ul. rtm. Witolda Pileckiego, Stary Imielin, Ursynów, Warszawa, mazowieckie","553 747,41 zł",/pl/oferta/mieszkanie-warszawa-ursynow-ID4lkvu
Doskonała Inwestycja Rabat Designerbudynek Wilanów,"ul. rtm. Witolda Pileckiego, Stary Imielin, Ursynów, Warszawa, mazowieckie","806 083,66 zł",/pl/oferta/doskonala-inwestycja-rabat-designerbudynek-wilanow-ID4lkvs
2-pokojowe mieszkanie 42m2 + balkon Bez Prowizji,"ul. Bodzanty, Odolany, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4lgdt
2-pokojowe mieszkanie 42m2 + balkon Bezpośrednio,"ul. Bodzanty, Odolany, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bezposrednio-ID4lgdA
2-pokojowe mieszkanie 42m2 + balkon,"ul. Bodzanty, Odolany, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-ID4lgdR
Ursus Classic | mieszkanie 1-pok. |C1_215,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-1-pok-c1-215-ID4ltxL
Ursus Classic | mieszkanie 2-pok. |C2_39,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c2-39-ID4ltvy
Ursus Classic | mieszkanie 3-pok. |C1_174,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-174-ID4ltv9
"Ochota, Racławicka, 3 pokoje, balkon, 2 garaże","Wyględów, Mokotów, Warszawa, mazowieckie",1 174 000 zł,/pl/oferta/ochota-raclawicka-3-pokoje-balkon-2-garaze-ID4l7Mt
"✅ Przestronny apartament, Wola Tower!","ul. Radziwie, Młynów, Wola, Warszawa, mazowieckie",1 245 000 zł,/pl/oferta/przestronny-apartament-wola-tower-ID4l7sR
Nowa inwestycja Tarchomin - duży wybór Mieszkań,"ul. Talarowa, Nowodwory, Białołęka, Warszawa, mazowieckie",480 000 zł,/pl/oferta/nowa-inwestycja-tarchomin-duzy-wybor-mieszkan-ID4lEW6
Nowa inwestycja Tarchomin - duży wybór Mieszkań,"ul. Talarowa, Nowodwory, Białołęka, Warszawa, mazowieckie",670 000 zł,/pl/oferta/nowa-inwestycja-tarchomin-duzy-wybor-mieszkan-ID4lEW5
Nowa inwestycja Tarchomin - duży wybór Mieszkań,"ul. Talarowa, Nowodwory, Białołęka, Warszawa, mazowieckie",392 600 zł,/pl/oferta/nowa-inwestycja-tarchomin-duzy-wybor-mieszkan-ID4lEW2
3-pokojowe mieszkanie 65m2 + loggia Bez Prowizji,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-65m2-loggia-bez-prowizji-ID4lhyh
3-pokojowe mieszkanie 60m2 + balkon Bezpośrednio,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4lhy9
Komfortowe Mieszkanie W Apartamentowcu Żoliborz,"Marymont-Potok, Żoliborz, Warszawa, mazowieckie",1 750 000 zł,/pl/oferta/komfortowe-mieszkanie-w-apartamentowcu-zoliborz-ID4lrYG
"1-pokojowe, ścisłe Centrum, Metro (tylko 200m)","al. Aleje Jerozolimskie, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",700 000 zł,/pl/oferta/1-pokojowe-scisle-centrum-metro-tylko-200m-ID4lrV8
5-pokojowe mieszkanie 115m2 + ogródek Bezpośrednio,"ul. Celulozy, Nadwiśle, Wawer, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/5-pokojowe-mieszkanie-115m2-ogrodek-bezposrednio-ID4lice
3-pokojowe mieszkanie 71m2 + loggia,"ul. Oszmiańska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-71m2-loggia-ID4ly8B
Apartament 92 m2 0% prowizji O% Pcc,"ul. Wąwozowa, Kabaty, Ursynów, Warszawa, mazowieckie",1 692 979 zł,/pl/oferta/apartament-92-m2-0-prowizji-o-pcc-ID4lzRD
Ursus Classic | mieszkanie 2-pok. |C1_59,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c1-59-ID4ltuo
Ursus Classic | mieszkanie 2-pok. |C1_89,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c1-89-ID4ltxB
Ursus Classic | mieszkanie 2-pok. |C2_16,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c2-16-ID4lty3
Ursus Classic | mieszkanie 2-pok. |C1_145,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c1-145-ID4ltxz
Ursus Classic | mieszkanie 2-pok. |C2_32,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-2-pok-c2-32-ID4ltv8
3-pokojowe mieszkanie 59m2 + ogródek Bezpośrednio,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-59m2-ogrodek-bezposrednio-ID4lzzu
3-pokojowe mieszkanie 58m2 + loggia Bezpośrednio,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bezposrednio-ID4lzA0
4-pokojowe mieszkanie 84m2 + balkon,"ul. Jutrzenki, Salomea, Włochy, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-84m2-balkon-ID4lzA2
2-pokojowe mieszkanie 38m2 + ogródek Bezpośrednio,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",490 496 zł,/pl/oferta/2-pokojowe-mieszkanie-38m2-ogrodek-bezposrednio-ID4ltOd
2-pokojowe mieszkanie 38m2 + balkon,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",473 252 zł,/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-ID4ltNg
3-pokojowe mieszkanie 55m2 + balkon Bez Prowizji,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",615 162 zł,/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4ltNy
2-pokojowe mieszkanie 37m2 + balkon,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",461 148 zł,/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-ID4ltNS
4 pokoje na przy metrze Politechnika,"Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",1 440 000 zł,/pl/oferta/4-pokoje-na-przy-metrze-politechnika-ID4lwiJ
"Mieszkanie, 46 m², Warszawa","ul. VIII Poprzeczna, Służew, Mokotów, Warszawa, mazowieckie",700 000 zł,/pl/oferta/mieszkanie-46-m-warszawa-ID4luPH
2 pokoje widokiem ciche patio Fort Bema,"ul. Obrońców Tobruku, Fort Bema, Bemowo, Warszawa, mazowieckie",720 000 zł,/pl/oferta/2-pokoje-widokiem-ciche-patio-fort-bema-ID4kEYM
Metro Płocka ***Gotowe***do Odbioru.Pilnie!,"ul. Marcina Kasprzaka, Odolany, Wola, Warszawa, mazowieckie",477 000 zł,/pl/oferta/metro-plocka-gotowedo-odbioru-pilnie-ID4lpl5
Mieszkanie marzeń w Parku Dreszera,"ul. Ursynowska, Wierzbno, Mokotów, Warszawa, mazowieckie",2 780 000 zł,/pl/oferta/mieszkanie-marzen-w-parku-dreszera-ID4lpkz
Doskonała Inwestycja Rabat Designerbudynek Wilanów,"ul. rtm. Witolda Pileckiego, Stary Imielin, Ursynów, Warszawa, mazowieckie","819 735,98 zł",/pl/oferta/doskonala-inwestycja-rabat-designerbudynek-wilanow-ID4lkvt
Promocja Bezpośrednio HIT cenowy do SKM/PKP 7minut,"ul. Czynu Społecznego 65, Stara Miłosna, Wesoła, Warszawa, mazowieckie",575 000 zł,/pl/oferta/promocja-bezposrednio-hit-cenowy-do-skm-pkp-7minut-ID4lkgQ
Narożny apartament z widokiem na park,"Ksawerów, Mokotów, Warszawa, mazowieckie",8 653 600 zł,/pl/oferta/narozny-apartament-z-widokiem-na-park-ID4lfNR
Narożny apartament z widokiem na park,"Ksawerów, Mokotów, Warszawa, mazowieckie",6 299 100 zł,/pl/oferta/narozny-apartament-z-widokiem-na-park-ID4lfNQ
"Mieszkanie, 68 m², Warszawa","ul. Stanisława Kulczyńskiego, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",945 000 zł,/pl/oferta/mieszkanie-68-m-warszawa-ID4lfI4
Ursus Classic | mieszkanie 3-pok. |C1_71,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-71-ID4ltve
Ursus Classic | mieszkanie 1-pok. |C1_223,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-1-pok-c1-223-ID4ltvT
Ursus Classic | mieszkanie 3-pok. |C1_8,"Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/ursus-classic-mieszkanie-3-pok-c1-8-ID4ltya
Energooszczędne segmenty na Wawrze,"Międzylesie, Wawer, Warszawa, mazowieckie",1 150 000 zł,/pl/oferta/energooszczedne-segmenty-na-wawrze-ID4jsG1
Kamienica - Ogrodowa - Warszawa - inwestycyjne,"ul. Ogrodowa, Mirów, Wola, Warszawa, mazowieckie",1 121 400 zł,/pl/oferta/kamienica-ogrodowa-warszawa-inwestycyjne-ID4l6Ds
Apartament Park Lane,"Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",12 900 000 zł,/pl/oferta/apartament-park-lane-ID4l6Cw
Nowa inwestycja Tarchomin - duży wybór Mieszkań,"ul. Talarowa, Nowodwory, Białołęka, Warszawa, mazowieckie",508 200 zł,/pl/oferta/nowa-inwestycja-tarchomin-duzy-wybor-mieszkan-ID4lEW4
Nowa inwestycja Tarchomin - duży wybór Mieszkań,"ul. Talarowa, Nowodwory, Białołęka, Warszawa, mazowieckie",622 000 zł,/pl/oferta/nowa-inwestycja-tarchomin-duzy-wybor-mieszkan-ID4lEW1
Nowa inwestycja Tarchomin - duży wybór Mieszkań,"ul. Talarowa, Nowodwory, Białołęka, Warszawa, mazowieckie",744 000 zł,/pl/oferta/nowa-inwestycja-tarchomin-duzy-wybor-mieszkan-ID4lEW0
2-pokojowe mieszkanie 38m2 + ogródek Bezpośrednio,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/2-pokojowe-mieszkanie-38m2-ogrodek-bezposrednio-ID4lhyn
3-pokojowe mieszkanie 60m2 + balkon,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4lhxV
3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji,"ul. Szeligowska 24, Chrzanów, Bemowo, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4lhxg
4-pokojowe mieszkanie 82m2 + loggia Bezpośrednio,"ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie",Zapytaj o cenę,/pl/oferta/4-pokojowe-mieszkanie-82m2-loggia-bezposrednio-ID4jK5w
Penthouse z tarasem na dachu | Mokotów,"ul. Bukowińska, Ksawerów, Mokotów, Warszawa, mazowieckie",2 850 000 zł,/pl/oferta/penthouse-z-tarasem-na-dachu-mokotow-ID4kG8S
Nowoczesne mieszkanie z duszą na zielonym Bemowie,"ul. Antoniego Kocjana, Fort Radiowo, Bemowo, Warszawa, mazowieckie",987 000 zł,/pl/oferta/nowoczesne-mieszkanie-z-dusza-na-zielonym-bemowie-ID4jFXk
